index,Postcode,Latitude,Longitude,Distance
85598,NW3 1RG,51.555444,-0.174452,0.0
85599,NW3 1RH,51.556277,-0.178285,0.0
85600,NW3 1RL,51.554293,-0.17386300000000002,0.0
85601,NW3 1RP,51.555924,-0.17413,0.0
85602,NW3 1RR,51.556203000000004,-0.174696,0.0
85603,NW3 1RS,51.556339,-0.1742,0.0
85604,NW3 1RT,51.556806,-0.17359000000000002,0.0
85605,NW3 1RU,51.557156,-0.172955,0.0
85606,NW3 1RX,51.556461,-0.172204,0.0
85607,NW3 1RY,51.556185,-0.172374,0.0
85608,NW3 1SA,51.555819,-0.173701,0.0
85609,NW3 1SB,51.555398,-0.173664,0.0
85610,NW3 1SD,51.555712,-0.17434000000000002,0.0
85611,NW3 1SJ,51.555258,-0.17233900000000002,0.0
85612,NW3 1SL,51.555196,-0.171837,0.0
85613,NW3 1SN,51.556358,-0.170823,0.0
85614,NW3 1SP,51.556983,-0.169904,0.0
85615,NW3 1SQ,51.554293,-0.17386300000000002,0.0
85616,NW3 1SR,51.557072,-0.17042000000000002,0.0
85617,NW3 1SS,51.556974,-0.170496,0.0
85618,NW3 1ST,51.557043,-0.172037,0.0
85619,NW3 1SU,51.556763000000004,-0.17194700000000002,0.0
85620,NW3 1SX,51.556428000000004,-0.171253,0.0
85621,NW3 1SY,51.555948,-0.17273,0.0
85622,NW3 1TA,51.555728,-0.173085,0.0
85623,NW3 1TH,51.557190999999996,-0.16942000000000002,0.0
85624,NW3 1TJ,51.557309000000004,-0.170656,0.0
85625,NW3 1TL,51.557486,-0.172178,0.0
85626,NW3 1TN,51.557442,-0.17339100000000002,0.0
85627,NW3 1TP,51.557735,-0.173177,0.0
85628,NW3 1TR,51.557881,-0.173922,0.0
85629,NW3 1TS,51.557573,-0.174295,0.0
85630,NW3 1TT,51.556968,-0.17415999999999998,0.0
85631,NW3 1TU,51.556332,-0.175455,0.0
85632,NW3 1TW,51.554293,-0.17386300000000002,0.0
85633,NW3 1TX,51.556490000000004,-0.175781,0.0
85634,NW3 1TY,51.557316,-0.17511300000000002,0.0
85635,NW3 1UA,51.557286,-0.17439300000000002,0.0
85636,NW3 1UB,51.557238,-0.174726,0.0
85637,NW3 1WA,51.554293,-0.17386300000000002,0.0
85638,NW3 1WD,51.554293,-0.17386300000000002,0.0
85639,NW3 1WE,51.554293,-0.17386300000000002,0.0
85640,NW3 1WT,51.554293,-0.17386300000000002,0.0
85641,NW3 1WU,51.554293,-0.17386300000000002,0.0
85642,NW3 1WX,51.554295,-0.17383800000000002,0.0
85643,NW3 1XD,51.554293,-0.17386300000000002,0.0
85644,NW3 1YZ,51.554293,-0.17386300000000002,0.0
85645,NW3 1ZH,51.554293,-0.17386300000000002,0.0
85646,NW3 1ZU,51.554293,-0.17386300000000002,0.0
85647,NW3 2AA,51.552875,-0.16827999999999999,0.0
85648,NW3 2AB,51.551792999999996,-0.165223,0.0
85649,NW3 2AE,51.551617,-0.166081,0.0
85650,NW3 2AF,51.55145,-0.164573,0.0
85651,NW3 2AG,51.550899,-0.16501300000000002,0.0
85652,NW3 2AH,51.550816999999995,-0.164901,0.0
85653,NW3 2AJ,51.550641999999996,-0.164634,0.0
85654,NW3 2AL,51.550126,-0.16386199999999998,0.0
85655,NW3 2AN,51.550937,-0.162848,0.0
85656,NW3 2AP,51.550333,-0.16275699999999999,0.0
85657,NW3 2AQ,51.552979,-0.16631400000000002,0.0
85658,NW3 2AR,51.550804,-0.162363,0.0
85659,NW3 2AS,51.551094,-0.161948,0.0
85660,NW3 2AT,51.549551,-0.162731,0.0
85661,NW3 2AU,51.551944,-0.163947,0.0
85662,NW3 2AW,51.552986,-0.16276600000000002,0.0
85663,NW3 2AX,51.552986,-0.16276600000000002,0.0
85664,NW3 2AY,51.548376,-0.160672,0.0
85665,NW3 2BA,51.547901,-0.16001700000000002,0.0
85666,NW3 2BB,51.547565000000006,-0.159422,0.0
85667,NW3 2BD,51.546997,-0.158161,0.0
85668,NW3 2BE,51.546484,-0.157013,0.0
85669,NW3 2BF,51.548429999999996,-0.160079,0.0
85670,NW3 2BG,51.546787,-0.157754,0.0
85671,NW3 2BH,51.545475,-0.155165,0.0
85672,NW3 2BL,51.544246,-0.15308,0.0
85673,NW3 2BN,51.544066,-0.15398499999999998,0.0
85674,NW3 2BP,51.544149,-0.15373299999999998,0.0
85675,NW3 2BQ,51.544841999999996,-0.154354,0.0
85676,NW3 2BS,51.544434,-0.155856,0.0
85677,NW3 2BT,51.544427,-0.154818,0.0
85678,NW3 2BU,51.544427,-0.154818,0.0
85679,NW3 2BW,51.554293,-0.17386300000000002,0.0
85680,NW3 2BX,51.551363,-0.164172,0.0
85681,NW3 2BY,51.551762,-0.163825,0.0
85682,NW3 2BZ,51.551919,-0.162938,0.0
85683,NW3 2DA,51.545359999999995,-0.15643900000000002,0.0
85684,NW3 2DB,51.545359999999995,-0.15643900000000002,0.0
85685,NW3 2DD,51.545359999999995,-0.15643900000000002,0.0
85686,NW3 2DE,51.545359999999995,-0.15643900000000002,0.0
85687,NW3 2DF,51.545359999999995,-0.15643900000000002,0.0
85688,NW3 2DG,51.554116,-0.16373,0.0
85689,NW3 2DH,51.545063,-0.155816,0.0
85690,NW3 2DN,51.545063,-0.155816,0.0
85691,NW3 2DP,51.545063,-0.155816,0.0
85692,NW3 2DQ,51.545359999999995,-0.15643900000000002,0.0
85693,NW3 2DR,51.545063,-0.155816,0.0
85694,NW3 2DS,51.544427,-0.154818,0.0
85695,NW3 2DT,51.544427,-0.154818,0.0
85696,NW3 2DU,51.547232,-0.156914,0.0
85697,NW3 2DW,51.545063,-0.155816,0.0
85698,NW3 2DY,51.547802000000004,-0.15671500000000002,0.0
85699,NW3 2EA,51.547709999999995,-0.157151,0.0
85700,NW3 2EB,51.547706,-0.15748299999999998,0.0
85701,NW3 2ED,51.548235999999996,-0.157476,0.0
85702,NW3 2EE,51.548301,-0.15704100000000001,0.0
85703,NW3 2EF,51.549504,-0.15628599999999998,0.0
85704,NW3 2EG,51.548269,-0.156667,0.0
85705,NW3 2EH,51.548666,-0.157358,0.0
85706,NW3 2EJ,51.549325,-0.156927,0.0
85707,NW3 2EL,51.549319,-0.157692,0.0
85708,NW3 2EN,51.552802,-0.161709,0.0
85709,NW3 2ER,51.546299,-0.15553499999999998,0.0
85710,NW3 2ES,51.546471000000004,-0.155586,0.0
85711,NW3 2ET,51.546763,-0.15644,0.0
85712,NW3 2EX,51.547131,-0.155819,0.0
85713,NW3 2EY,51.54822,-0.15589,0.0
85714,NW3 2FJ,51.554293,-0.17386300000000002,0.0
85715,NW3 2FU,51.55308,-0.155578,0.0
85716,NW3 2GR,51.554293,-0.17386300000000002,0.0
85717,NW3 2HA,51.547934000000005,-0.155426,0.0
85718,NW3 2HB,51.547551,-0.156191,0.0
85719,NW3 2HD,51.548532,-0.155113,0.0
85720,NW3 2HE,51.549108000000004,-0.155725,0.0
85721,NW3 2HG,51.548901,-0.15629500000000002,0.0
85722,NW3 2HH,51.545984999999995,-0.15556199999999998,0.0
85723,NW3 2HN,51.553486,-0.15795599999999999,0.0
85724,NW3 2HP,51.553607,-0.157057,0.0
85725,NW3 2HR,51.554582,-0.15726300000000001,0.0
85726,NW3 2HS,51.554646000000005,-0.156799,0.0
85727,NW3 2HT,51.553826,-0.156111,0.0
85728,NW3 2HU,51.554061,-0.155034,0.0
85729,NW3 2HX,51.554306,-0.154043,0.0
85730,NW3 2HY,51.554965,-0.154204,0.0
85731,NW3 2JA,51.554875,-0.153616,0.0
85732,NW3 2JB,51.554621999999995,-0.15296300000000002,0.0
85733,NW3 2JD,51.554803,-0.151325,0.0
85734,NW3 2JE,51.554201,-0.153081,0.0
85735,NW3 2JH,51.55308,-0.15729500000000002,0.0
85736,NW3 2JJ,51.55308,-0.15729500000000002,0.0
85737,NW3 2JL,51.55308,-0.15729500000000002,0.0
85738,NW3 2JN,51.555749,-0.15870499999999998,0.0
85739,NW3 2JP,51.555873999999996,-0.157095,0.0
85740,NW3 2JR,51.555774,-0.154186,0.0
85741,NW3 2JT,51.555296999999996,-0.153599,0.0
85742,NW3 2JU,51.555569,-0.154886,0.0
85743,NW3 2JX,51.555165,-0.15548,0.0
85744,NW3 2JY,51.554829999999995,-0.154757,0.0
85745,NW3 2JZ,51.554316,-0.15524000000000002,0.0
85746,NW3 2LA,51.555546,-0.156272,0.0
85747,NW3 2LB,51.554466,-0.155623,0.0
85748,NW3 2LD,51.555174,-0.15604200000000001,0.0
85749,NW3 2LE,51.554755,-0.15626099999999998,0.0
85750,NW3 2LG,51.555508,-0.157875,0.0
85751,NW3 2LL,51.554390000000005,-0.164527,0.0
85752,NW3 2LN,51.554678,-0.163433,0.0
85753,NW3 2LP,51.555308000000004,-0.16172,0.0
85754,NW3 2LR,51.555701,-0.159843,0.0
85755,NW3 2LS,51.555481,-0.159578,0.0
85756,NW3 2LT,51.554901,-0.159832,0.0
85757,NW3 2LU,51.554881,-0.160324,0.0
85758,NW3 2LX,51.555423,-0.16046,0.0
85759,NW3 2LY,51.554897,-0.16077,0.0
85760,NW3 2NA,51.554071,-0.160634,0.0
85761,NW3 2NB,51.554921,-0.161144,0.0
85762,NW3 2ND,51.554048,-0.1615,0.0
85763,NW3 2NE,51.555071999999996,-0.161571,0.0
85764,NW3 2NG,51.554323,-0.163707,0.0
85765,NW3 2NH,51.553818,-0.161881,0.0
85766,NW3 2NJ,51.554293,-0.17386300000000002,0.0
85767,NW3 2NL,51.554401,-0.157775,0.0
85768,NW3 2NN,51.554018,-0.158022,0.0
85769,NW3 2NP,51.554986,-0.158372,0.0
85770,NW3 2NQ,51.554056,-0.162751,0.0
85771,NW3 2NR,51.554806,-0.158956,0.0
85772,NW3 2NS,51.554744,-0.159395,0.0
85773,NW3 2NT,51.553651,-0.158685,0.0
85774,NW3 2NU,51.553855,-0.15853299999999998,0.0
85775,NW3 2NW,51.553633000000005,-0.168495,0.0
85776,NW3 2NX,51.553278999999996,-0.15848399999999999,0.0
85777,NW3 2NY,51.554178,-0.16078499999999998,0.0
85778,NW3 2PA,51.554203,-0.160091,0.0
85779,NW3 2PB,51.554671,-0.16181800000000002,0.0
85780,NW3 2PD,51.55446,-0.1621,0.0
85781,NW3 2PF,51.552979,-0.16631400000000002,0.0
85782,NW3 2PH,51.55482,-0.170222,0.0
85783,NW3 2PJ,51.554508,-0.16866199999999998,0.0
85784,NW3 2PL,51.554363,-0.16914400000000002,0.0
85785,NW3 2PN,51.553895000000004,-0.167403,0.0
85786,NW3 2PP,51.553381,-0.16788499999999998,0.0
85787,NW3 2PR,51.554069,-0.165852,0.0
85788,NW3 2PS,51.553940999999995,-0.165151,0.0
85789,NW3 2PT,51.554466,-0.165937,0.0
85790,NW3 2PU,51.554629,-0.16660899999999998,0.0
85791,NW3 2PY,51.554957,-0.166293,0.0
85792,NW3 2QB,51.555531,-0.16676,0.0
85793,NW3 2QD,51.555332,-0.165527,0.0
85794,NW3 2QE,51.554658,-0.16558299999999998,0.0
85795,NW3 2QF,51.5552,-0.16456600000000002,0.0
85796,NW3 2QG,51.553224,-0.165324,0.0
85797,NW3 2QH,51.553461999999996,-0.16328,0.0
85798,NW3 2QJ,51.553094,-0.16105899999999998,0.0
85799,NW3 2QN,51.552996,-0.160529,0.0
85800,NW3 2QP,51.552744,-0.159905,0.0
85801,NW3 2QR,51.552902,-0.158907,0.0
85802,NW3 2QS,51.553177000000005,-0.158892,0.0
85803,NW3 2QT,51.553461,-0.160943,0.0
85804,NW3 2QU,51.553171,-0.163076,0.0
85805,NW3 2QX,51.553792,-0.163079,0.0
85806,NW3 2QY,51.553862,-0.164692,0.0
85807,NW3 2QZ,51.552808,-0.163422,0.0
85808,NW3 2RB,51.554837,-0.164941,0.0
85809,NW3 2RD,51.555011,-0.163997,0.0
85810,NW3 2RE,51.555319,-0.163003,0.0
85811,NW3 2RF,51.55552,-0.162029,0.0
85812,NW3 2RJ,51.556667,-0.167536,0.0
85813,NW3 2RL,51.555657000000004,-0.166798,0.0
85814,NW3 2RN,51.556189,-0.167455,0.0
85815,NW3 2RP,51.555578000000004,-0.167508,0.0
85816,NW3 2RR,51.555482,-0.168233,0.0
85817,NW3 2RS,51.556019,-0.16864400000000002,0.0
85818,NW3 2RT,51.555556,-0.169543,0.0
85819,NW3 2RU,51.554862,-0.16771,0.0
85820,NW3 2RX,51.555155,-0.167482,0.0
85821,NW3 2RZ,51.554293,-0.17386300000000002,0.0
85822,NW3 2SA,51.554293,-0.17386300000000002,0.0
85823,NW3 2SB,51.556005,-0.165486,0.0
85824,NW3 2SE,51.556028999999995,-0.16564700000000002,0.0
85825,NW3 2SH,51.556612,-0.165202,0.0
85826,NW3 2SJ,51.557206,-0.164601,0.0
85827,NW3 2SL,51.557869000000004,-0.164444,0.0
85828,NW3 2SN,51.558684,-0.164253,0.0
85829,NW3 2SP,51.559020000000004,-0.162753,0.0
85830,NW3 2SR,51.557328999999996,-0.163875,0.0
85831,NW3 2SS,51.557803,-0.163134,0.0
85832,NW3 2ST,51.556721,-0.164479,0.0
85833,NW3 2SY,51.556089,-0.164516,0.0
85834,NW3 2TA,51.557102,-0.163134,0.0
85835,NW3 2TB,51.558033,-0.162331,0.0
85836,NW3 2TD,51.558203000000006,-0.163378,0.0
85837,NW3 2TE,51.557891,-0.163607,0.0
85838,NW3 2TG,51.55831,-0.163922,0.0
85839,NW3 2TH,51.558621,-0.161976,0.0
85840,NW3 2TJ,51.558452,-0.16153599999999999,0.0
85841,NW3 2TL,51.557794,-0.161966,0.0
85842,NW3 2TN,51.556968,-0.162663,0.0
85843,NW3 2TR,51.557261,-0.161814,0.0
85844,NW3 2TS,51.555834999999995,-0.164339,0.0
85845,NW3 2TT,51.556207,-0.163429,0.0
85846,NW3 2TU,51.556365,-0.163206,0.0
85847,NW3 2TX,51.556446,-0.161879,0.0
85848,NW3 2TY,51.556437,-0.160304,0.0
85849,NW3 2UA,51.557466,-0.16058,0.0
85850,NW3 2UB,51.557356,-0.161003,0.0
85851,NW3 2UD,51.556703999999996,-0.161303,0.0
85852,NW3 2UE,51.556746999999994,-0.162326,0.0
85853,NW3 2UJ,51.552714,-0.160901,0.0
85854,NW3 2UL,51.551382000000004,-0.16084,0.0
85855,NW3 2UN,51.550146000000005,-0.16054300000000002,0.0
85856,NW3 2UP,51.549288,-0.160867,0.0
85857,NW3 2UR,51.554293,-0.17386300000000002,0.0
85858,NW3 2UT,51.549929,-0.159889,0.0
85859,NW3 2UU,51.550911,-0.159993,0.0
85860,NW3 2UW,51.550785999999995,-0.160633,0.0
85861,NW3 2UX,51.551969,-0.160427,0.0
85862,NW3 2UY,51.550785999999995,-0.160633,0.0
85863,NW3 2XA,51.552995,-0.16276500000000002,0.0
85864,NW3 2XB,51.550233,-0.16206900000000002,0.0
85865,NW3 2XD,51.551986,-0.16208499999999998,0.0
85866,NW3 2XE,51.552501,-0.162223,0.0
85867,NW3 2XG,51.552699,-0.162243,0.0
85868,NW3 2XH,51.554068,-0.160659,0.0
85869,NW3 2XL,51.552394,-0.161679,0.0
85870,NW3 2XN,51.552172,-0.160144,0.0
85871,NW3 2XP,51.552411,-0.16048099999999998,0.0
85872,NW3 2XR,51.551553999999996,-0.16145299999999999,0.0
85873,NW3 2XS,51.550686999999996,-0.161243,0.0
85874,NW3 2XT,51.5499,-0.161491,0.0
85875,NW3 2XY,51.552077000000004,-0.15984500000000001,0.0
85876,NW3 2YA,51.551398999999996,-0.15957000000000002,0.0
85877,NW3 2YB,51.550128,-0.159376,0.0
85878,NW3 2YD,51.550428000000004,-0.159032,0.0
85879,NW3 2YE,51.550076000000004,-0.158945,0.0
85880,NW3 2YG,51.549752000000005,-0.158929,0.0
85881,NW3 2YH,51.548916,-0.15896300000000002,0.0
85882,NW3 2YJ,51.548137,-0.159197,0.0
85883,NW3 2YN,51.548201,-0.158476,0.0
85884,NW3 2YP,51.549929999999996,-0.15822999999999998,0.0
85885,NW3 2YR,51.550981,-0.158159,0.0
85886,NW3 2YS,51.551353999999996,-0.158446,0.0
85887,NW3 2YT,51.55127,-0.158825,0.0
85888,NW3 2YU,51.550264,-0.15778399999999998,0.0
85889,NW3 2YY,51.552519000000004,-0.158789,0.0
85890,NW3 3AA,51.544979,-0.162482,0.0
85891,NW3 3AB,51.543896000000004,-0.162252,0.0
85892,NW3 3AD,51.542571,-0.162089,0.0
85893,NW3 3AG,51.541494,-0.159868,0.0
85894,NW3 3AH,51.541883,-0.158353,0.0
85895,NW3 3AJ,51.541892,-0.15701500000000002,0.0
85896,NW3 3AP,51.541646,-0.15756900000000001,0.0
85897,NW3 3AQ,51.541734999999996,-0.171871,0.0
85898,NW3 3AR,51.541609,-0.158032,0.0
85899,NW3 3AS,51.54099,-0.158735,0.0
85900,NW3 3AT,51.54115,-0.159161,0.0
85901,NW3 3AU,51.540628999999996,-0.159197,0.0
85902,NW3 3AX,51.540440999999994,-0.159276,0.0
85903,NW3 3AY,51.540943,-0.160323,0.0
85904,NW3 3AZ,51.541434,-0.157823,0.0
85905,NW3 3BN,51.541066,-0.170456,0.0
85906,NW3 3BP,51.540168,-0.170579,0.0
85907,NW3 3BS,51.539439,-0.16880499999999998,0.0
85908,NW3 3BT,51.540246999999994,-0.166408,0.0
85909,NW3 3BU,51.540495,-0.167292,0.0
85910,NW3 3BX,51.54119,-0.169759,0.0
85911,NW3 3BY,51.541538,-0.170192,0.0
85912,NW3 3DE,51.545113,-0.163054,0.0
85913,NW3 3DG,51.542843,-0.16278499999999999,0.0
85914,NW3 3DH,51.554293,-0.17386300000000002,0.0
85915,NW3 3DJ,51.541947,-0.163571,0.0
85916,NW3 3DL,51.541394,-0.165021,0.0
85917,NW3 3DN,51.541107000000004,-0.167945,0.0
85918,NW3 3DP,51.540639,-0.168498,0.0
85919,NW3 3DR,51.54067,-0.165252,0.0
85920,NW3 3DS,51.541383,-0.16373800000000002,0.0
85921,NW3 3DU,51.541964,-0.16234400000000002,0.0
85922,NW3 3DX,51.544301000000004,-0.163447,0.0
85923,NW3 3DY,51.544053999999996,-0.163702,0.0
85924,NW3 3EA,51.544016,-0.16304000000000002,0.0
85925,NW3 3EH,51.5456,-0.164823,0.0
85926,NW3 3EJ,51.545612,-0.163856,0.0
85927,NW3 3EL,51.545114,-0.164208,0.0
85928,NW3 3EN,51.544505,-0.166684,0.0
85929,NW3 3EP,51.544540000000005,-0.168961,0.0
85930,NW3 3ER,51.544653000000004,-0.16813499999999998,0.0
85931,NW3 3ES,51.544145,-0.170145,0.0
85932,NW3 3ET,51.544290000000004,-0.17078800000000002,0.0
85933,NW3 3EU,51.544053999999996,-0.172399,0.0
85934,NW3 3EX,51.542451,-0.173371,0.0
85935,NW3 3EY,51.544125,-0.171761,0.0
85936,NW3 3FB,51.554293,-0.17386300000000002,0.0
85937,NW3 3FF,51.554293,-0.17386300000000002,0.0
85938,NW3 3HA,51.542287,-0.173234,0.0
85939,NW3 3HF,51.543281,-0.174117,0.0
85940,NW3 3HH,51.543703,-0.155121,0.0
85941,NW3 3HJ,51.544824,-0.170406,0.0
85942,NW3 3HL,51.545034,-0.168292,0.0
85943,NW3 3HN,51.544559,-0.171282,0.0
85944,NW3 3HP,51.544543,-0.172566,0.0
85945,NW3 3HR,51.544892,-0.171875,0.0
85946,NW3 3HS,51.545499,-0.17163399999999998,0.0
85947,NW3 3HT,51.54528,-0.172018,0.0
85948,NW3 3HU,51.545072,-0.172488,0.0
85949,NW3 3HX,51.544662,-0.173283,0.0
85950,NW3 3HY,51.544325,-0.174205,0.0
85951,NW3 3JB,51.545118,-0.171404,0.0
85952,NW3 3JG,51.54405,-0.16863499999999998,0.0
85953,NW3 3JH,51.543777,-0.170737,0.0
85954,NW3 3JJ,51.543273,-0.17130499999999999,0.0
85955,NW3 3JL,51.543169,-0.170401,0.0
85956,NW3 3JN,51.543496000000005,-0.16945,0.0
85957,NW3 3JP,51.543496000000005,-0.16945,0.0
85958,NW3 3JR,51.543496000000005,-0.16945,0.0
85959,NW3 3JS,51.543690000000005,-0.168087,0.0
85960,NW3 3JT,51.543593,-0.166432,0.0
85961,NW3 3JU,51.543593,-0.166432,0.0
85962,NW3 3JW,51.543562,-0.167328,0.0
85963,NW3 3JX,51.543593,-0.166432,0.0
85964,NW3 3JY,51.543883,-0.16603099999999998,0.0
85965,NW3 3JZ,51.54311,-0.16837,0.0
85966,NW3 3LD,51.543836,-0.16534100000000002,0.0
85967,NW3 3LG,51.544229,-0.167459,0.0
85968,NW3 3LH,51.544651,-0.163938,0.0
85969,NW3 3LJ,51.544409,-0.16575,0.0
85970,NW3 3LL,51.544875,-0.162198,0.0
85971,NW3 3LN,51.544942999999996,-0.161359,0.0
85972,NW3 3LP,51.544725,-0.159886,0.0
85973,NW3 3LR,51.544443,-0.160413,0.0
85974,NW3 3LT,51.54457,-0.16108599999999998,0.0
85975,NW3 3LU,51.544602000000005,-0.161373,0.0
85976,NW3 3LX,51.544241,-0.161878,0.0
85977,NW3 3LY,51.544503000000006,-0.161968,0.0
85978,NW3 3LZ,51.544589,-0.16058,0.0
85979,NW3 3NA,51.544228000000004,-0.16223900000000002,0.0
85980,NW3 3ND,51.542609999999996,-0.17203800000000002,0.0
85981,NW3 3NE,51.542609999999996,-0.17203800000000002,0.0
85982,NW3 3NF,51.542348,-0.172525,0.0
85983,NW3 3NG,51.543075,-0.172423,0.0
85984,NW3 3NH,51.542536,-0.172459,0.0
85985,NW3 3NJ,51.543858,-0.173084,0.0
85986,NW3 3NN,51.542809000000005,-0.167488,0.0
85987,NW3 3NP,51.542708000000005,-0.172539,0.0
85988,NW3 3NQ,51.542966,-0.17235599999999998,0.0
85989,NW3 3NR,51.543432,-0.172701,0.0
85990,NW3 3NT,51.543073,-0.17176,0.0
85991,NW3 3NU,51.542704,-0.171155,0.0
85992,NW3 3NW,51.542609999999996,-0.17203800000000002,0.0
85993,NW3 3NX,51.542704,-0.171155,0.0
85994,NW3 3NY,51.542704,-0.171155,0.0
85995,NW3 3NZ,51.542609999999996,-0.17203800000000002,0.0
85996,NW3 3PA,51.543082,-0.16883199999999998,0.0
85997,NW3 3PL,51.544131,-0.16463699999999998,0.0
85998,NW3 3PN,51.544131,-0.16463699999999998,0.0
85999,NW3 3PP,51.544131,-0.16463699999999998,0.0
86000,NW3 3PS,51.543902,-0.16203599999999999,0.0
86001,NW3 3PT,51.543973,-0.161427,0.0
86002,NW3 3PU,51.543996,-0.161181,0.0
86003,NW3 3PX,51.543957,-0.160432,0.0
86004,NW3 3PY,51.543743,-0.16336900000000001,0.0
86005,NW3 3QA,51.544109000000006,-0.156331,0.0
86006,NW3 3QB,51.543687,-0.156376,0.0
86007,NW3 3QD,51.543627,-0.154288,0.0
86008,NW3 3QE,51.543789000000004,-0.153156,0.0
86009,NW3 3QP,51.542709,-0.156503,0.0
86010,NW3 3QR,51.542334999999994,-0.158479,0.0
86011,NW3 3QS,51.542119,-0.16020399999999999,0.0
86012,NW3 3QT,51.542365999999994,-0.15986199999999998,0.0
86013,NW3 3QU,51.542266,-0.160977,0.0
86014,NW3 3QX,51.541946,-0.165215,0.0
86015,NW3 3QY,51.54193,-0.16422,0.0
86016,NW3 3RA,51.542643,-0.166643,0.0
86017,NW3 3RB,51.541803,-0.167023,0.0
86018,NW3 3RD,51.541623,-0.168689,0.0
86019,NW3 3RE,51.541951,-0.161537,0.0
86020,NW3 3RP,51.542719,-0.158867,0.0
86021,NW3 3RR,51.542484,-0.163376,0.0
86022,NW3 3RS,51.542637,-0.163428,0.0
86023,NW3 3RT,51.542931,-0.1632,0.0
86024,NW3 3RU,51.543396,-0.161926,0.0
86025,NW3 3RX,51.543396,-0.161926,0.0
86026,NW3 3RY,51.543548,-0.16125699999999998,0.0
86027,NW3 3SA,51.543312,-0.163444,0.0
86028,NW3 3SB,51.543092,-0.163727,0.0
86029,NW3 3SD,51.542584000000005,-0.16405,0.0
86030,NW3 3SE,51.542958,-0.16424,0.0
86031,NW3 3SG,51.543221,-0.164345,0.0
86032,NW3 3SH,51.542635,-0.16481600000000002,0.0
86033,NW3 3SJ,51.542568,-0.164151,0.0
86034,NW3 3SL,51.542161,-0.166893,0.0
86035,NW3 3SN,51.542008,-0.168587,0.0
86036,NW3 3SP,51.542327,-0.166007,0.0
86037,NW3 3SR,51.542198,-0.16755499999999998,0.0
86038,NW3 3SS,51.542491999999996,-0.168524,0.0
86039,NW3 3ST,51.542195,-0.170209,0.0
86040,NW3 3SU,51.542719,-0.165746,0.0
86041,NW3 3WG,51.554293,-0.17386300000000002,0.0
86042,NW3 3XR,51.554293,-0.17386300000000002,0.0
86043,NW3 3XU,51.554293,-0.17386300000000002,0.0
86044,NW3 3XX,51.543525,-0.16094,0.0
86045,NW3 3ZN,51.554293,-0.17386300000000002,0.0
86046,NW3 3ZW,51.554293,-0.17386300000000002,0.0
86047,NW3 4AA,51.550267,-0.167707,0.0
86048,NW3 4AB,51.549752000000005,-0.167569,0.0
86049,NW3 4AD,51.549752000000005,-0.167569,0.0
86050,NW3 4AE,51.550004,-0.16815,0.0
86051,NW3 4AG,51.549428999999996,-0.16758199999999998,0.0
86052,NW3 4AH,51.549627,-0.168742,0.0
86053,NW3 4AJ,51.549208,-0.168399,0.0
86054,NW3 4AL,51.548637,-0.16735799999999998,0.0
86055,NW3 4AN,51.548296,-0.167613,0.0
86056,NW3 4AR,51.54875,-0.168475,0.0
86057,NW3 4AS,51.548778999999996,-0.16856,0.0
86058,NW3 4AT,51.548839,-0.16883499999999999,0.0
86059,NW3 4AU,51.548899,-0.169969,0.0
86060,NW3 4AW,51.549071999999995,-0.16889500000000002,0.0
86061,NW3 4AX,51.549141999999996,-0.171127,0.0
86062,NW3 4BE,51.550379,-0.166794,0.0
86063,NW3 4BG,51.550379,-0.166794,0.0
86064,NW3 4BH,51.550379,-0.166794,0.0
86065,NW3 4BJ,51.550379,-0.166794,0.0
86066,NW3 4BL,51.549451,-0.170177,0.0
86067,NW3 4BN,51.550484999999995,-0.16842000000000001,0.0
86068,NW3 4BU,51.550512,-0.166154,0.0
86069,NW3 4BX,51.550005999999996,-0.165381,0.0
86070,NW3 4BY,51.549374,-0.165796,0.0
86071,NW3 4DA,51.548628,-0.166403,0.0
86072,NW3 4DB,51.548761999999996,-0.166917,0.0
86073,NW3 4DD,51.549306,-0.166664,0.0
86074,NW3 4DE,51.549534,-0.166265,0.0
86075,NW3 4DG,51.549631,-0.166132,0.0
86076,NW3 4DH,51.549427,-0.166327,0.0
86077,NW3 4DJ,51.548947,-0.167241,0.0
86078,NW3 4DL,51.549019,-0.16785799999999998,0.0
86079,NW3 4DN,51.549492,-0.16703099999999999,0.0
86080,NW3 4DR,51.554293,-0.17386300000000002,0.0
86081,NW3 4DU,51.548425,-0.17182,0.0
86082,NW3 4DX,51.547771999999995,-0.17266800000000002,0.0
86083,NW3 4DY,51.54738,-0.1729,0.0
86084,NW3 4EA,51.547264,-0.17291900000000002,0.0
86085,NW3 4EB,51.547149,-0.17305299999999998,0.0
86086,NW3 4ED,51.547078000000006,-0.17311400000000002,0.0
86087,NW3 4EE,51.546318,-0.173966,0.0
86088,NW3 4EG,51.546414,-0.173804,0.0
86089,NW3 4EH,51.545869,-0.174013,0.0
86090,NW3 4EJ,51.545669000000004,-0.174425,0.0
86091,NW3 4ES,51.548207,-0.17113599999999998,0.0
86092,NW3 4ET,51.547065,-0.172307,0.0
86093,NW3 4EU,51.546562,-0.171173,0.0
86094,NW3 4EX,51.546245,-0.169873,0.0
86095,NW3 4EY,51.546807,-0.168971,0.0
86096,NW3 4FF,51.554295,-0.17383800000000002,0.0
86097,NW3 4FQ,51.554295,-0.17383800000000002,0.0
86098,NW3 4GP,51.554293,-0.17386300000000002,0.0
